행정기관코드,행정기관코드/100,법정동코드,행정기관,총인구수,세대수,남자 인구수,여자 인구수
1159052000,11590520,1120052,서울특별시 동작구 노량진제2동,17383,8074,8665,8718
1159053000,11590530,1120053,서울특별시 동작구 상도제1동,39095,16515,19289,19806
1159054000,11590540,1120054,서울특별시 동작구 상도제2동,25423,10555,12534,12889
1159055000,11590550,1120055,서울특별시 동작구 상도제3동,24147,9588,11900,12247
1159056000,11590560,1120056,서울특별시 동작구 상도제4동,29946,11844,14906,15040
1159060500,11590605,1120071,서울특별시 동작구 흑석동,33983,15160,16889,17094
1159062000,11590620,1120063,서울특별시 동작구 사당제1동,23216,10478,11233,11983
1159063000,11590630,1120073,서울특별시 동작구 사당제2동,30650,12418,15044,15606
1159064000,11590640,1120065,서울특별시 동작구 사당제3동,26084,10161,12963,13121
1159065000,11590650,1120066,서울특별시 동작구 사당제4동,14041,5802,6880,7161
1159065100,11590651,1120067,서울특별시 동작구 사당제5동,16054,6394,8026,8028
1159066000,11590660,1120068,서울특별시 동작구 대방동,39425,14637,19345,20080
1159067000,11590670,1120069,서울특별시 동작구 신대방제1동,26868,10155,13257,13611
1159068000,11590680,1120070,서울특별시 동작구 신대방제2동,20742,7945,10149,10593
1162000000,11620000,#N/A,서울특별시 관악구 ,535988,241860,272719,263269
1162052500,11620525,1121052,서울특별시 관악구 보라매동,27401,11502,13746,13655
1162054500,11620545,1121054,서울특별시 관악구 청림동,17773,6893,8781,8992
1162056500,11620565,1121079,서울특별시 관악구 성현동,35605,12950,17752,17853
1162057500,11620575,1121057,서울특별시 관악구 행운동,30366,14813,15257,15109
1162058500,11620585,1121058,서울특별시 관악구 낙성대동,18062,9599,9354,8708
1162059500,11620595,1121080,서울특별시 관악구 청룡동,33975,17525,17138,16837
1162060500,11620605,1121078,서울특별시 관악구 은천동,37262,14877,18701,18561
1162061500,11620615,1121061,서울특별시 관악구 중앙동,14629,7028,7352,7277
1162062500,11620625,1121062,서울특별시 관악구 인헌동,29242,13327,14627,14615
1162063000,11620630,1121063,서울특별시 관악구 남현동,17886,7939,8788,9098
1162064500,11620645,1121064,서울특별시 관악구 서원동,24323,12127,12227,12096
1162065500,11620655,1121065,서울특별시 관악구 신원동,21010,9562,10359,10651
1162066500,11620665,1121066,서울특별시 관악구 서림동,25221,13130,13867,11354
1162068500,11620685,1121068,서울특별시 관악구 신사동,26036,11985,13046,12990
1162069500,11620695,1121069,서울특별시 관악구 신림동,17350,10375,8612,8738
1162071500,11620715,1121071,서울특별시 관악구 난향동,18112,6774,8986,9126
1162072500,11620725,1121072,서울특별시 관악구 조원동,18033,8272,9094,8939
1162073500,11620735,1121073,서울특별시 관악구 대학동,23225,13545,13858,9367
1162074500,11620745,1121082,서울특별시 관악구 삼성동,31964,12773,16250,15714
1162076500,11620765,1121083,서울특별시 관악구 미성동,35617,13639,18068,17549
1162077500,11620775,1121081,서울특별시 관악구 난곡동,32896,13225,16856,16040
1165000000,11650000,#N/A,서울특별시 서초구 ,406030,159701,197464,208566
1165051000,11650510,1122051,서울특별시 서초구 서초1동,20903,8714,10141,10762
1165052000,11650520,1122052,서울특별시 서초구 서초2동,23160,8825,11369,11791
1165053000,11650530,1122053,서울특별시 서초구 서초3동,30215,12170,15248,14967
1165053100,11650531,1122054,서울특별시 서초구 서초4동,28281,9845,13775,14506
1165054000,11650540,1122055,서울특별시 서초구 잠원동,37274,15277,17865,19409
1165055000,11650550,1122056,서울특별시 서초구 반포본동,13579,4566,6421,7158
1165056000,11650560,1122057,서울특별시 서초구 반포1동,18592,9551,8899,9693
1165057000,11650570,1122058,서울특별시 서초구 반포2동,13327,4531,6397,6930
1165058000,11650580,1122059,서울특별시 서초구 반포3동,24561,8786,11828,12733
1165058100,11650581,1122060,서울특별시 서초구 반포4동,20636,7576,9975,10661
1165059000,11650590,1122061,서울특별시 서초구 방배본동,21205,7690,10059,11146
1165060000,11650600,1122062,서울특별시 서초구 방배1동,16460,6621,7930,8530
1165061000,11650610,1122063,서울특별시 서초구 방배2동,28828,11419,14017,14811
1165062000,11650620,1122064,서울특별시 서초구 방배3동,26069,9557,12795,13274
1165062100,11650621,1122065,서울특별시 서초구 방배4동,25856,10159,12255,13601
1165065100,11650651,1122066,서울특별시 서초구 양재1동,27033,11287,13182,13851
1165065200,11650652,1122067,서울특별시 서초구 양재2동,23440,10463,11806,11634
1165066000,11650660,1122068,서울특별시 서초구 내곡동,6611,2664,3502,3109
1168000000,11680000,#N/A,서울특별시 강남구 ,560069,228110,270173,289896
1168051000,11680510,1123051,서울특별시 강남구 신사동,20936,8751,9833,11103
1168052100,11680521,1123052,서울특별시 강남구 논현1동,27243,15166,12649,14594
1168053100,11680531,1123053,서울특별시 강남구 논현2동,24086,11494,11442,12644
1168054000,11680540,1123054,서울특별시 강남구 압구정제1동,17276,6380,8243,9033
1168055000,11680550,1123055,서울특별시 강남구 압구정제2동,12066,4918,5650,6416
1168056000,11680560,1123056,서울특별시 강남구 청담제1동,18008,6641,8724,9284
1168057000,11680570,1123057,서울특별시 강남구 청담제2동,12932,5566,6189,6743
1168058000,11680580,1123058,서울특별시 강남구 삼성1동,15553,6003,7896,7657
1168059000,11680590,1123059,서울특별시 강남구 삼성2동,26096,11426,12499,13597
1168060000,11680600,1123060,서울특별시 강남구 대치1동,26000,7874,12831,13169
1168061000,11680610,1123061,서울특별시 강남구 대치2동,26999,8351,13646,13353
1168062000,11680620,1123062,서울특별시 강남구 대치제3동,18173,6501,9262,8911
1168063000,11680630,1123063,서울특별시 강남구 대치4동,22120,10618,10395,11725
1168064000,11680640,1123064,서울특별시 강남구 역삼1동,35826,20922,17131,18695
1168065000,11680650,1123065,서울특별시 강남구 역삼2동,32246,13433,15192,17054
1168065500,11680655,1123066,서울특별시 강남구 도곡1동,21842,8184,10530,11312
1168065600,11680656,1123067,서울특별시 강남구 도곡2동,33893,12103,16180,17713
1168066000,11680660,1123068,서울특별시 강남구 개포1동,22332,8198,10816,11516
1168067000,11680670,1123069,서울특별시 강남구 개포2동,19339,7782,9300,10039
1168068000,11680680,1123070,서울특별시 강남구 개포제3동,16493,5393,7932,8561
1168069000,11680690,1123071,서울특별시 강남구 개포4동,24337,9748,11968,12369
1168070000,11680700,1123076,서울특별시 강남구 세곡동,5221,2033,2697,2524
1168072000,11680720,1123072,서울특별시 강남구 일원본동,23378,7741,11447,11931
1168073000,11680730,1123073,서울특별시 강남구 일원1동,19676,7768,9734,9942
1168074000,11680740,1123074,서울특별시 강남구 일원2동,20105,7414,9803,10302
1168075000,11680750,1123075,서울특별시 강남구 수서동,17893,7702,8184,9709
1171000000,11710000,#N/A,서울특별시 송파구 ,655040,251014,322585,332455
1171051000,11710510,1124051,서울특별시 송파구 풍납1동,20582,8408,10165,10417
1171052000,11710520,1124052,서울특별시 송파구 풍납2동,29977,11552,14628,15349
1171053100,11710531,1124053,서울특별시 송파구 거여1동,16310,6019,8289,8021
1171053200,11710532,1124054,서울특별시 송파구 거여2동,30690,11827,15555,15135
1171054000,11710540,1124055,서울특별시 송파구 마천1동,19694,8076,10120,9574
1171055000,11710550,1124056,서울특별시 송파구 마천2동,23943,8884,12170,11773
1171056100,11710561,1124057,서울특별시 송파구 방이1동,17498,6245,8690,8808
1171056200,11710562,1124058,서울특별시 송파구 방이2동,26037,11206,12829,13208
1171056600,11710566,1124059,서울특별시 송파구 오륜동,21388,6475,10428,10960
1171057000,11710570,1124060,서울특별시 송파구 오금동,39321,14462,19611,19710
1171058000,11710580,1124061,서울특별시 송파구 송파1동,27900,11669,13538,14362
1171059000,11710590,1124062,서울특별시 송파구 송파2동,22884,7755,11305,11579
1171060000,11710600,1124063,서울특별시 송파구 석촌동,36263,16098,17857,18406
1171061000,11710610,1124064,서울특별시 송파구 삼전동,35274,15669,17010,18264
1171062000,11710620,1124065,서울특별시 송파구 가락본동,30087,11618,15044,15043
1171063100,11710631,1124066,서울특별시 송파구 가락1동,17182,6924,8427,8755
1171063200,11710632,1124067,서울특별시 송파구 가락2동,36577,12623,18135,18442
1171064100,11710641,1124068,서울특별시 송파구 문정1동,22973,8435,11272,11701
1171064200,11710642,1124069,서울특별시 송파구 문정2동,16919,5684,8301,8618
1171064600,11710646,1124070,서울특별시 송파구 장지동,31219,11723,15365,15854
1171065000,11710650,1124071,서울특별시 송파구 잠실본동,31627,14462,15057,16570
1171067000,11710670,1124079,서울특별시 송파구 잠실2동,15274,5598,7431,7843
1171068000,11710680,1124080,서울특별시 송파구 잠실3동,37475,12985,18169,19306
1171069000,11710690,1124075,서울특별시 송파구 잠실4동,20040,7213,9799,10241
1171071000,11710710,1124077,서울특별시 송파구 잠실6동,17128,5885,8262,8866
1171072000,11710720,1124078,서울특별시 송파구 잠실7동,10778,3519,5128,5650
1174000000,11740000,#N/A,서울특별시 강동구 ,466886,177235,234366,232520
1174051500,11740515,1125051,서울특별시 강동구 강일동,527,242,291,236
1174052000,11740520,1125052,서울특별시 강동구 상일동,29780,10143,14954,14826
1174053000,11740530,1125053,서울특별시 강동구 명일제1동,29499,10219,14564,14935
1174054000,11740540,1125054,서울특별시 강동구 명일제2동,19525,6126,9810,9715
1174055000,11740550,1125055,서울특별시 강동구 고덕제1동,21403,7378,10820,10583
1174056000,11740560,1125056,서울특별시 강동구 고덕제2동,20145,7301,10304,9841
1174057000,11740570,1125072,서울특별시 강동구 암사제1동,40061,16043,20102,19959
1174058000,11740580,1125058,서울특별시 강동구 암사제2동,16396,5980,8140,8256
1174059000,11740590,1125059,서울특별시 강동구 암사제3동,12429,4212,6208,6221
1174060000,11740600,1125061,서울특별시 강동구 천호제1동,32737,13017,16518,16219
1174061000,11740610,1125073,서울특별시 강동구 천호제2동,38243,16540,19324,18919
1174062000,11740620,1125063,서울특별시 강동구 천호제3동,29523,13331,14870,14653
1174064000,11740640,1125065,서울특별시 강동구 성내제1동,21557,7857,10763,10794
1174065000,11740650,1125066,서울특별시 강동구 성내제2동,27677,12018,13779,13898
1174066000,11740660,1125067,서울특별시 강동구 성내제3동,25349,10040,12716,12633
1174068500,11740685,1125074,서울특별시 강동구 길동,52703,19927,26182,26521
1174069000,11740690,1125070,서울특별시 강동구 둔촌제1동,21481,6833,11164,10317
1174070000,11740700,1125071,서울특별시 강동구 둔촌제2동,27851,10028,13857,13994
2600000000,26000000,#N/A,부산광역시  ,3568314,1310342,1774921,1793393
2611000000,26110000,#N/A,부산광역시 중구 ,49654,21862,24344,25310
2611051000,26110510,2101051,부산광역시 중구 중앙동,1985,1060,1025,960
2611052000,26110520,2101052,부산광역시 중구 동광동,4027,2083,1967,2060
2611053000,26110530,2101053,부산광역시 중구 대청동,7925,3179,3815,4110
2611054500,26110545,2101054,부산광역시 중구 보수동,12543,5244,6113,6430
2611056000,26110560,2101056,부산광역시 중구 부평동,5297,2483,2541,2756
2611057000,26110570,2101057,부산광역시 중구 광복동,1560,742,785,775
2611058000,26110580,2101058,부산광역시 중구 남포동,1392,718,782,610
2611059000,26110590,2101059,부산광역시 중구 영주제1동,5176,2386,2543,2633
2611060000,26110600,2101060,부산광역시 중구 영주제2동,9749,3967,4773,4976
2614000000,26140000,#N/A,부산광역시 서구 ,129995,51829,64621,65374
2614051000,26140510,2102051,부산광역시 서구 동대신제1동,6232,2439,3067,3165
2614052000,26140520,2102052,부산광역시 서구 동대신제2동,10343,3990,5134,5209
2614053000,26140530,2102053,부산광역시 서구 동대신제3동,8561,3401,4127,4434
2614054000,26140540,2102054,부산광역시 서구 서대신제1동,14043,5537,6885,7158
2614056000,26140560,2102056,부산광역시 서구 서대신제3동,7585,2706,3622,3963
2614057000,26140570,2102057,부산광역시 서구 서대신제4동,8116,2779,4002,4114
2614059000,26140590,2102059,부산광역시 서구 부민동,8123,3149,4049,4074
2614061500,26140615,2102061,부산광역시 서구 아미동,11515,4855,5780,5735
2614063000,26140630,2102063,부산광역시 서구 초장동,7004,2996,3523,3481
2614064000,26140640,2102064,부산광역시 서구 충무동,8706,3836,4344,4362
2614065000,26140650,2102065,부산광역시 서구 남부민제1동,6793,2992,3475,3318
2614066000,26140660,2102066,부산광역시 서구 남부민제2동,7055,2935,3585,3470
2614067000,26140670,2102067,부산광역시 서구 남부민제3동,6132,2544,3105,3027
2614068000,26140680,2102068,부산광역시 서구 암남동,19787,7670,9923,9864
2617000000,26170000,#N/A,부산광역시 동구 ,103175,42204,51672,51503
2617051000,26170510,2103051,부산광역시 동구 초량제1동,5876,2670,2971,2905
2617052000,26170520,2103052,부산광역시 동구 초량제2동,7503,3210,3725,3778
2617053000,26170530,2103053,부산광역시 동구 초량제3동,5826,2667,2960,2866
2617055000,26170550,2103055,부산광역시 동구 초량제6동,9252,3691,4632,4620
2617056000,26170560,2103056,부산광역시 동구 수정제1동,6016,2372,3011,3005
2617057000,26170570,2103057,부산광역시 동구 수정제2동,11313,4648,5631,5682
2617059000,26170590,2103059,부산광역시 동구 수정제4동,6115,2538,3122,2993
2617060000,26170600,2103060,부산광역시 동구 수정제5동,7905,3078,3870,4035
2617061000,26170610,2103061,부산광역시 동구 좌천제1동,8921,3445,4421,4500
